id;name;continent;description;gdp_rank;population;official_languages;demand_level;avg_salary_usd;growth_trajectory;icon_emoji;keywords;top_industries;top_sectors;top_domains;top_careers;top_job_roles;top_skills;top_subjects;top_universities;top_courses;soft_skills_in_demand;interests;created_at
e0743f48-447f-456f-a369-f1707ba8a166;Germany;Europe;A country in Central and Western Europe.;4;83,200,000;"[""German""]";High;70000;Stable;🇩🇪;"[""manufacturing"",""engineering"",""automotive"",""tech""]";"[""Automotive"",""Engineering"",""Chemicals"",""Information Technology"",""Pharmaceuticals"",""Renewable Energy""]";"[""Manufacturing"",""Automotive Industry"",""Research & Development"",""IT Services"",""Wind Energy""]";"[""Mechanical Engineering"",""Electrical Engineering"",""Computer Science"",""Business Administration"",""Automotive Engineering""]";"[""Automotive Engineer"",""Mechanical Engineer"",""Software Developer"",""Process Engineer""]";"[""Engineer"",""Manager"",""Technician"",""Specialist""]";"[""Problem-Solving"",""Technical Skills"",""Engineering Expertise"",""Precision"",""Machine Learning""]";"[""Mechanical Engineering"",""Electrical Engineering"",""Computer Science"",""Business Administration"",""Physics"",""Economics""]";"[""Ludwig Maximilian University of Munich"",""Technical University of Munich"",""Ludwig Maximilian University"",""RWTH Aachen University"",""Humboldt University of Berlin""]";"[""Mechanical Engineering"",""Automotive Engineering"",""Computer Science"",""Business Administration"",""Electrical Engineering"",""Advanced Data Science with IBM"",""Data Science: [University Name] Course"",""The Business of Renewable Energy""]";"[""Teamwork"",""Attention to Detail"",""Problem-Solving"",""Adaptability""]";"[""Manufacturing"",""Engineering"",""Automotive"",""Technology""]";2026-04-14 04:56:58.999673+00
5e35625e-0c1f-425e-bace-28edbd5a227f;Uruguay;South America;A country in the eastern part of South America.;99;3,473,730;"[""Spanish""]";Low;15000;Stable;🇺🇾;"[""agriculture"",""tourism"",""software"",""renewable energy"",""finance""]";"[""Agriculture"",""Tourism"",""Software Development"",""Renewable Energy"",""Meat Processing"",""Information Technology""]";"[""Agribusiness"",""Services"",""Technology"",""Energy"",""Manufacturing""]";"[""Agricultural Science"",""Business Administration"",""Computer Science"",""Economics"",""Finance""]";"[""Tourism Manager"",""Financial Analyst"",""Accountant"",""Agronomist"",""Software Developer""]";"[""Manager"",""Developer"",""Specialist"",""Analyst"",""Technician""]";"[""Spanish Language"",""Customer Service"",""Software Development"",""Digital Marketing"",""Agricultural Management""]";"[""Agriculture"",""Business"",""Computer Science"",""Economics"",""Finance""]";"[""Universidad de la Empresa"",""Universidad Católica del Uruguay"",""Universidad de Montevideo"",""Universidad ORT Uruguay"",""University of the Republic""]";"[""Agriculture"",""Business Administration"",""Computer Science"",""Economics"",""Finance""]";"[""Adaptability"",""Problem-Solving"",""Teamwork"",""Communication"",""Reliability""]";"[""Agribusiness"",""Software Industry"",""Renewable Energy"",""Tourism"",""Regional Integration""]";2026-04-14 04:56:47.50045+00
59dd0b62-ecf8-4b7f-80e4-0b0c62aab8ff;Algeria;Africa;A country in North Africa.;55;43,851,044;"[""Arabic"",""Tamazight""]";Low;10000;Developing;🇩🇿;"[""oil and gas"",""natural gas"",""agriculture"",""mining"",""telecommunications""]";"[""Oil and Gas"",""Natural Gas"",""Agriculture"",""Mining"",""Manufacturing""]";"[""Energy"",""Agribusiness"",""Extractive Industries"",""Construction"",""Services"",""Manufacturing""]";"[""Petroleum Engineering"",""Chemical Engineering"",""Agricultural Science"",""Business Administration"",""Civil Engineering"",""Computer Science""]";"[""Accountant"",""Chemical Engineer"",""Agronomist"",""Petroleum Engineer"",""Civil Engineer""]";"[""Engineer"",""Specialist"",""Manager"",""Analyst"",""Technician""]";"[""Oil and Gas"",""French Language"",""Agriculture"",""Arabic Language"",""Project Management""]";"[""Petroleum Engineering"",""Engineering"",""Agriculture"",""Business"",""Economics"",""Chemical Engineering"",""Computer Science""]";"[""University of Algiers"",""University of Annaba"",""University of Constantine"",""University of Sciences and Technology Houari Boumediene"",""University of Oran""]";"[""Petroleum Engineering"",""Chemical Engineering"",""Business Administration"",""Computer Science"",""Agriculture""]";"[""Adaptability"",""Problem-Solving"",""Teamwork"",""Communication"",""Language Skills""]";"[""Energy Sector"",""Economic Diversification"",""Agriculture"",""Infrastructure Development"",""Industrialization""]";2026-04-14 04:56:47.121552+00
524979b1-05c8-42fd-a361-d49a126d5863;Guyana;;;;;;High;$45K-$100K;Climate change increasing demand significantly;🌍;;"[""Hydropower"",""Outsourcing - BPO""]";"[""Waste Management"",""Disability Services""]";;"[""Disaster Management Specialist""]";;;"[""Disaster Management""]";;;"[""research"",""analytical"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""Analytical Skills"",""Logical Thinking"",""Critical Thinking"",""Communication"",""Attention to Detail"",""Organization"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""precision"",""patience"",""planning"",""negotiation"",""problem-solving"",""Technical Aptitude"",""Curiosity"",""Forward Thinking""]";"[""technology"",""math"",""Technology"",""Science"",""Data Science"",""AI"",""Mathematics"",""Data"",""Business"",""Visuals"",""Productivity"",""Programming"",""Computers"",""environment"",""Environment"",""Sustainability"",""Personal Growth"",""Mental Health"",""sports"",""health"",""making"",""food"",""engineering"",""property""]";2026-04-27 04:22:19.979289+00
b76053b4-9b58-452d-bf49-f6bfb9fd7283;Pakistan;Asia;A country in South Asia.;38;231,400,000;"[""Urdu"",""English""]";Medium;25000;Moderate;🇵🇰;"[""large population"",""agriculture"",""textiles"",""IT sector growth""]";"[""Textiles"",""Agriculture"",""Information Technology"",""Manufacturing"",""Construction""]";"[""Apparel"",""Agribusiness"",""Software Development"",""Manufacturing""]";"[""Computer Science"",""Electrical Engineering"",""Business Administration"",""Textile Engineering"",""Civil Engineering""]";"[""Software Engineer"",""Network Engineer"",""Data Scientist"",""Textile Designer"",""Accountant""]";"[""Engineer"",""Analyst"",""Manager"",""Developer""]";"[""Data Analysis"",""Problem-Solving"",""Programming"",""Communication"",""Project Management""]";"[""Computer Science"",""Engineering"",""Business"",""Textile Science""]";"[""National University of Sciences & Technology (NUST)"",""Ghulam Ishaq Khan Institute (GIKI)"",""Lahore University of Management Sciences (LUMS)""]";"[""Computer Science"",""Software Engineering"",""Electrical Engineering"",""Business Administration""]";"[""Teamwork"",""Adaptability"",""Communication"",""Critical Thinking""]";"[""Technology"",""Textiles"",""Finance"",""Education""]";2026-04-14 04:56:50.341829+00
b1a2bf42-2af3-4a19-a538-c21a52c8539d;Malaysia;Asia;A country in Southeast Asia.;35;32,330,000;"[""Malay""]";Medium;15000;Stable;🇲🇾;"[""electronics"",""manufacturing"",""oil and gas"",""tourism"",""agriculture""]";"[""Electronics"",""Manufacturing"",""Oil and Gas"",""Palm Oil"",""Tourism""]";"[""Electronics Manufacturing"",""Semiconductors"",""Energy"",""Agriculture"",""Services"",""Manufacturing""]";"[""Electrical Engineering"",""Mechanical Engineering"",""Business Administration"",""Computer Science"",""Chemical Engineering"",""Petroleum Engineering"",""Mass Communication""]";"[""Electronics Engineer"",""Accountant"",""Semiconductor Engineer"",""Software Developer"",""Petroleum Engineer"",""Financial Analyst""]";"[""Engineer"",""Developer"",""Manager"",""Analyst"",""Specialist""]";"[""Quality Control"",""Malay Language"",""Electronics"",""Manufacturing"",""Semiconductors""]";"[""Engineering"",""Business"",""Computer Science"",""Economics"",""Chemistry""]";"[""Universiti Putra Malaysia"",""Universiti Teknologi Malaysia"",""University of Malaya"",""Universiti Sains Malaysia"",""National University of Malaysia"",""Monash University Malaysia""]";"[""Electrical Engineering"",""Mechanical Engineering"",""Business Administration"",""Computer Science"",""Chemical Engineering""]";"[""Adaptability"",""Problem-Solving"",""Teamwork"",""Communication"",""Attention to Detail""]";"[""Electronics Manufacturing"",""Semiconductor Industry"",""Palm Oil Production"",""Tourism"",""Digital Economy""]";2026-04-14 04:56:46.173052+00
dcc68c4d-9711-4fe3-bc03-104fd55737c3;Burundi;;;;;;High;$110,000;Stable;🌍;;;;"[""International Business"",""Business Administration"",""Product Management"",""Project Management"",""Public Administration"",""E-Commerce""]";"[""Insurance Underwriter"",""Product Manager""]";"[""Business Analyst"",""Insurance Underwriter"",""Product Manager"",""Investment Analyst"",""Lawyer""]";;"[""Business Law"",""Business Analytics"",""Business Administration"",""Auditing"",""Demography""]";"[""Indian School of Business"",""Lund University"",""Politecnico di Milano"",""ICFAI Business School"",""London Business School""]";"[""Excel Skills for Business"",""Product Management Fundamentals"",""Business Analytics with Excel"",""Foundations of Product Management"",""Excel Skills for Business Specialization""]";"[""service"",""analytical"",""Numeracy"",""Attention to Detail"",""organization"",""Organization"",""Analytical Skills"",""Problem Solving"",""Leadership"",""precision"",""research"",""Analytical Thinking"",""Innovation"",""Logical Thinking"",""Critical Thinking"",""Communication"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience"",""planning"",""negotiation""]";"[""policy"",""risk"",""Finance"",""Business"",""Accounting"",""events"",""Productivity"",""Data"",""Environment"",""Sustainability"",""Technology"",""business"",""finance"",""Numbers"",""Management"",""law"",""technology"",""math"",""Science"",""Data Science"",""AI"",""Mathematics"",""Visuals"",""Programming""]";2026-04-27 04:22:19.979289+00
fb4ff56b-e8ba-4c76-9d09-5b1c2c253f8c;Austria;Europe;A landlocked country in the southern part of Central Europe.;30;9,000,000;"[""German""]";High;58000;Stable;🇦🇹;"[""tourism"",""manufacturing"",""high quality of life"",""education""]";"[""Manufacturing"",""Tourism"",""Information Technology"",""Automotive"",""Renewable Energy""]";"[""Engineering"",""Services"",""Logistics"",""Construction""]";"[""Mechanical Engineering"",""Computer Science"",""Business Administration"",""Tourism Management""]";"[""Project Manager"",""Mechanical Engineer"",""Tourism Specialist"",""Software Developer"",""Accountant""]";"[""Engineer"",""Manager"",""Analyst"",""Specialist""]";"[""Adaptability"",""Problem-Solving"",""Technical Skills"",""Communication"",""Mechanical Engineering""]";"[""Engineering"",""Computer Science"",""Business"",""Economics""]";"[""University of Vienna"",""Technical University of Vienna"",""Johannes Kepler University Linz""]";"[""Mechanical Engineering"",""Computer Science"",""Business Administration"",""Economics""]";"[""Teamwork"",""Problem-Solving"",""Communication"",""Creativity""]";"[""Manufacturing"",""Tourism"",""Technology"",""Engineering""]";2026-04-14 04:56:51.857654+00
d97509ed-7f7d-45fe-9097-23ec3da05408;Bangladesh;Asia;A country in South Asia.;41;169,356,000;"[""Bengali""]";Medium;20000;High;🇧🇩;"[""textiles"",""population density"",""developing economy"",""remittances""]";"[""Textiles"",""Garments"",""Agriculture"",""Information Technology"",""IT Services""]";"[""Apparel"",""Manufacturing"",""Services"",""Agriculture"",""Software Development""]";"[""Textile Engineering"",""Computer Science"",""Business Administration"",""Economics""]";"[""Accountant"",""Data Analyst"",""Garment Merchandiser"",""Software Developer""]";"[""Manager"",""Engineer"",""Analyst"",""Specialist""]";"[""Problem-Solving"",""Technical Skills"",""Communication"",""Attention to Detail"",""Sales""]";"[""Textile Engineering"",""Computer Science"",""Business"",""Economics""]";"[""Bangladesh University of Engineering and Technology (BUET)"",""University of Dhaka"",""Jahangirnagar University""]";"[""Textile Engineering"",""Computer Science"",""Business Administration"",""Economics""]";"[""Teamwork"",""Adaptability"",""Communication"",""Time Management""]";"[""Textiles"",""Technology"",""Finance"",""Education""]";2026-04-14 04:56:50.152409+00
d8c6fb9d-889f-4af7-af39-836664f1a3b2;Saudi Arabia;Asia;A country occupying most of the Arabian Peninsula in Western Asia.;19;34,813,871;"[""Arabic""]";High;30000;Transformative;🇸🇦;"[""oil and gas"",""petrochemicals"",""construction"",""tourism"",""diversification""]";"[""Oil and Gas"",""Petrochemicals"",""Construction"",""Finance"",""Tourism""]";"[""Energy"",""Real Estate"",""Infrastructure"",""Retail"",""Technology""]";"[""Petroleum Engineering"",""Chemical Engineering"",""Civil Engineering"",""Business Administration"",""Finance""]";"[""Project Manager"",""Financial Analyst"",""Chemical Engineer"",""Petroleum Engineer"",""Civil Engineer""]";"[""Engineer"",""Manager"",""Analyst"",""Specialist"",""Consultant""]";"[""Financial Analysis"",""Arabic Language"",""Construction Management"",""Project Management"",""Oil and Gas Operations""]";"[""Engineering"",""Business"",""Finance"",""Economics"",""Petroleum Studies"",""Business Administration"",""Civil Engineering""]";"[""Alfaisal University"",""King Abdulaziz University"",""Prince Mohammad Bin Fahd University"",""King Saud University"",""King Fahd University of Petroleum and Minerals"",""King Abdullah University of Science and Technology""]";"[""Petroleum Engineering"",""Chemical Engineering"",""Civil Engineering"",""Business Administration"",""Finance""]";"[""Adaptability"",""Leadership"",""Problem-Solving"",""Communication"",""Teamwork""]";"[""Vision 2030"",""Economic Diversification"",""Tourism Development"",""Energy Transition"",""Mega-Projects""]";2026-04-14 04:56:39.914575+00
c7616f5a-dbe5-4ef9-be4a-558fd4b7ef2d;Bahamas;;;;;;High;$85K-$300K+;Stable;🌍;;"[""Open Banking"",""Banking - Retail"",""Banking - Investment"",""Investment Banking"",""Banking & Financial Services"",""Kitchen & Bath""]";"[""Investment Banking"",""Boutique Hotels"",""Decentralized Finance"",""Restaurant & Hospitality""]";"[""Banking & Insurance""]";"[""Investment Banking"",""Real Estate"",""Marine Conservation Biologist""]";"[""Banker (Investment)"",""Investment Banker"",""Investment Analyst""]";;;;;"[""analytical"",""Numeracy"",""Attention to Detail"",""Organization"",""Leadership"",""negotiation"",""safety"",""precision"",""service"",""Problem Solving"",""Analytical Thinking"",""creativity"",""Communication"",""Creativity"",""planning"",""research"",""Innovation"",""Curiosity"",""Forward Thinking"",""empathy"",""communication"",""patience"",""Analytical Skills"",""Logical Thinking""]";"[""finance"",""Finance"",""Business"",""Accounting"",""Numbers"",""Management"",""Productivity"",""Data"",""property"",""ocean"",""law"",""policy"",""risk"",""Technology"",""Security"",""Computers"",""marketing"",""Marketing"",""Online"",""geology"",""operations"",""technology"",""math"",""Science""]";2026-04-27 04:22:19.979289+00
22f27b09-3b3d-4104-a624-57b47e89e54b;Guinea;;;;;;High;$65K-$130K;Stable Growth;🌍;;"[""Marine & Ocean"",""Agribusiness"",""Marine Engineering"",""Civil Engineering"",""Heavy Engineering""]";"[""Marine & Maritime"",""Clinical Medicine"",""Engineering Education"",""Active Living"",""Clean Cooking""]";"[""Kinesiology"",""Linguistics"",""Marine Biology"",""Sleep Medicine"",""Mining Engineering"",""Medicine & Surgery""]";"[""Medicine"",""Data Engineer"",""Kinesiologist"",""Marine Biologist"",""Robotics Engineer"",""Civil Engineering"",""Biomedical Engineer"",""Software Engineering""]";"[""QA Engineer"",""Fire Engineer"",""Data Engineer"",""MLOps Engineer"",""Marine Engineer"",""Civil Engineer"",""AI/ML Engineer"",""DevOps Engineer""]";"[""ETL Pipelines"",""CI/CD Pipelines"",""LLM Fine-tuning"",""Containerization"",""Machine Learning"",""Civil Engineering"",""Business Analysis"",""Prompt Engineering""]";"[""Linear Algebra"",""Medicine"",""Linguistics"",""Civil Engineering"",""Business Analytics"",""Ceramic Engineering""]";"[""ICFAI Business School"",""London Business School"",""Indian School of Business"",""Boston College"",""Arizona State University""]";"[""Machine Learning"",""Elastic Stack Engineer"",""AWS DevOps Engineer Pro"",""The Science of Happiness"",""Machine Learning - Andrew Ng"",""Excel Skills for Business""]";"[""empathy"",""research"",""analytical"",""Analytical Thinking"",""Innovation"",""Analytical Skills"",""Critical Thinking"",""Communication"",""Logical Thinking"",""precision"",""Attention to Detail"",""Organization"",""Problem Solving"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience"",""planning"",""negotiation"",""problem-solving"",""safety"",""service""]";"[""medicine"",""health"",""biology"",""math"",""technology"",""Data Science"",""AI"",""Technology"",""Data"",""Business"",""Visuals"",""Mathematics"",""Science"",""making"",""Productivity"",""Programming"",""Computers"",""environment"",""Environment"",""Sustainability"",""Personal Growth"",""Mental Health"",""sports"",""food""]";2026-04-27 04:22:19.979289+00
