id;name;description;icon_emoji;keywords;created_at;demand_level;avg_salary_usd;growth_trajectory;soft_skills;interests;countries_in_demand;related_sectors;related_domains;related_careers;related_job_roles;related_skills;related_subjects;related_universities;related_courses;related_countries
2b0c82e8-17d5-4c65-81c0-22e08615c0cb;Advertising & Marketing;Brand strategy and campaigns;📣;"[""advertising"",""marketing"",""brand""]";2026-04-17 03:52:52.139936+00;High;$80,000;Steady;"[""creativity""]";"[""marketing""]";"[""USA"",""UK"",""Australia"",""Canada"",""India""]";"[""Advertising""]";"[""Advertising""]";"[""Marketing & Advertising"",""Copywriter""]";;"[""Copywriting"",""Digital Marketing"",""Social Media Marketing"",""Email Marketing"",""Performance Marketing""]";"[""Marketing""]";"[""Loyola Marymount University"",""Curtin University"",""Aarhus University"",""NIT Rourkela"",""Monash University Malaysia"",""Anna University""]";"[""Introduction to Digital Marketing"",""Content Marketing Mastery"",""Meta Social Media Marketing Certificate"",""HubSpot Inbound Marketing Certification"",""Google Digital Marketing Certificate"",""Hootsuite Social Marketing Certification""]";
42ae06dd-66df-44fe-9a30-ffc48dbe133b;Fashion & Apparel;Clothing design and retail;👗;"[""fashion"",""apparel"",""design""]";2026-04-17 03:52:52.139936+00;High;$65,000;Steady;"[""creativity""]";"[""fashion""]";"[""USA"",""UK"",""Australia""]";"[""UI/UX Design"",""Fashion Tech"",""Circular Fashion"",""Sustainable Fashion"",""Fashion & Textiles"",""Arts & Creative""]";"[""Fashion Design"",""Permaculture""]";"[""Illustrator"",""Fashion Design"",""Milliner"",""Architecture"",""Costume Designer""]";;"[""Figma"",""CSS3""]";"[""Animation"",""Game Design"",""Fashion Design"",""Interior Design"",""Graphic Design""]";"[""Goldsmiths University of London""]";;
3fc55fdf-27e2-4e1a-9ced-094b24262a70;Healthcare Services;Hospitals and patient care;🏥;"[""healthcare"",""hospital"",""nursing""]";2026-04-17 03:52:52.139936+00;Very High;$80,000;Strong Growth;"[""empathy""]";"[""medicine"",""health""]";"[""USA"",""India"",""UK"",""Canada"",""Australia"",""Germany""]";"[""Healthcare & Life Sciences""]";"[""Medicine & Surgery"",""Bioethics"",""Nursing""]";"[""Medicine"",""Nursing""]";;;"[""Nursing""]";;;"[""Bosnia and Herzegovina""]"
2b13c0d8-25df-4d24-9ae1-ee9e818f2a78;Film & Television;Movie and TV production;🎬;"[""film"",""tv"",""production"",""cinema""]";2026-04-17 03:52:52.139936+00;High;$75,000;Steady;"[""creativity""]";"[""film"",""arts""]";"[""USA"",""UK"",""Australia""]";"[""Auto Manufacturing"",""Film Distribution"",""Film & Television""]";"[""Film Studies"",""Cinematography"",""Film & Television""]";"[""Sound Designer"",""Documentary Filmmaker"",""Actor"",""Music & Audio"",""Film Editor"",""Film & Entertainment""]";;;"[""Manufacturing"",""Film Studies""]";;;
7d375645-f975-4794-8303-d9ca933130b8;Robotics & Automation;Design and application of robots and automated systems;🦾;"[""robotics"",""automation"",""mechatronics"",""industrial robots""]";2026-04-13 17:00:50.834588+00;Very High;$75K-$150K;Exponential industrial demand;"[""precision"",""service"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving""]";"[""making"",""policy"",""aviation"",""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding""]";"[""USA"",""India"",""UK""]";"[""Consumer Robotics"",""Building Automation""]";"[""Robotics"",""Mechanical Engineering"",""Telecommunications"",""Welding & Fabrication"",""Information Systems"",""Physics""]";"[""Robotics & Automation"",""Mechanical Engineering"",""Robotics Process Automation Developer"",""Robotics Engineer""]";;"[""Diffusion Models"",""Containerization"",""CFD Simulation"",""BeautifulSoup""]";"[""Robotics""]";"[""NIT Rourkela""]";"[""Algorithms Specialization - Stanford""]";
6b39687a-10e4-469c-8394-fb3fbfbf7b28;Household Products;;🏭;[];2026-04-27 04:20:04.488691+00;Very High;$80K-$200K;Stable;"[""analytical"",""Leadership"",""Organization"",""organization"",""safety"",""design"",""Analytical Skills"",""Critical Thinking"",""Communication"",""Analytical Thinking"",""Innovation"",""Attention to Detail"",""Logical Thinking"",""research"",""Problem Solving"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience"",""languages"",""service"",""planning""]";"[""business"",""Business"",""Management"",""Productivity"",""events"",""ocean"",""home"",""math"",""technology"",""Data"",""Technology"",""Visuals"",""Data Science"",""AI"",""Mathematics"",""Science"",""Programming"",""Computers"",""environment"",""Environment"",""Sustainability"",""Personal Growth"",""Mental Health"",""sports""]";"[""USA"",""UK"",""Australia"",""India"",""Germany"",""Canada""]";"[""Furniture & Home Goods"",""Luxury & Premium"",""Printing & Packaging"",""Beverage Alcohol""]";"[""Product Management"",""Project Management""]";;"[""Product Manager"",""AI Product Manager"",""Demand Planning Manager""]";"[""Product Management"",""Problem Solving"",""Project Management"",""Excel & Spreadsheets""]";;;"[""AI Product Management - Duke"",""Product Management Fundamentals"",""Product Analytics with Mixpanel"",""Foundations of Product Management"",""Introduction to Project Management"",""Google Project Management Certificate""]";
6729e95c-8a73-44a4-a9e0-de05576411f1;Government & Public Sector;Public administration;🏛️;"[""government"",""public sector"",""policy""]";2026-04-17 03:52:52.139936+00;High;$70,000;Stable;"[""service""]";"[""policy""]";"[""USA"",""UK"",""Australia""]";"[""Government & Defense"",""Public Health""]";"[""Public Administration"",""Political Science"",""Islamic Studies""]";"[""Public Health"",""Insurance Underwriter"",""Economist""]";;"[""Public Speaking""]";"[""Public Health""]";"[""Aarhus University""]";"[""Public Speaking Mastery"",""Public Health Foundations"",""Salesforce Administrator""]";"[""Dominican Republic""]"
7396f57f-abbc-4dd9-9548-7a442a168394;EdTech;Education technology;📚;"[""edtech"",""elearning"",""education""]";2026-04-17 03:52:52.139936+00;High;$85,000;Strong Growth;"[""empathy"",""creativity""]";"[""education"",""technology""]";"[""USA"",""UK"",""Germany"",""Canada"",""Australia"",""India""]";"[""Education""]";"[""Education & Teaching""]";"[""Education & Teaching""]";;;"[""Education""]";"[""Nanyang Polytechnic"",""Institut Polytechnique de Paris""]";"[""Neural Networks from Scratch""]";
702980c8-d16e-4c36-96aa-46ec0f98ca36;Food & Beverage;Processing, manufacturing, and distribution of food and drink products;🍽️;"[""food"",""beverage"",""F&B"",""nutrition"",""culinary""]";2026-04-13 17:00:50.834588+00;Medium;$60,000;From cook to executive chef;"[""patience"",""creativity""]";"[""food"",""arts""]";"[""USA"",""Germany"",""UK"",""Canada"",""India"",""Australia""]";"[""Beverage Alcohol"",""Food Tech"",""Agriculture & Food"",""Food Technology""]";"[""Culinary Arts"",""Nutrition & Dietetics""]";"[""Culinary Arts"",""Food Scientist"",""Baker"",""Dietitian"",""Sommelier""]";;;"[""Nutrition""]";;"[""Stanford Introduction to Food and Health""]";"[""Belize""]"
f890e864-25f6-4f2d-ab55-da33fabe2ffe;Iron & Steel;;🏭;[];2026-04-27 04:20:04.488691+00;High;$75,000;Rapid Growth;"[""precision"",""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""Problem Solving"",""analytical"",""Critical Thinking"",""Logical Thinking"",""Analytical Thinking"",""Innovation"",""Self-awareness"",""Emotional Intelligence"",""outdoors"",""public health"",""planning"",""negotiation"",""problem-solving"",""service"",""creativity"",""Creativity"",""Attention to Detail"",""Leadership"",""Organization""]";"[""making"",""environment"",""energy"",""Environment"",""Sustainability"",""Technology"",""math"",""technology"",""Data"",""Business"",""Programming"",""Computers"",""Data Science"",""AI"",""Personal Growth"",""Mental Health"",""ocean"",""nature"",""geology"",""engineering"",""property"",""coding"",""Computer Science"",""Coding""]";"[""USA"",""India"",""UK"",""Canada"",""Australia"",""Germany"",""Iraq""]";"[""Environmental Services"",""Waste Management"",""Water & Sanitation""]";"[""Construction Management"",""Structural Engineering"",""Welding & Fabrication""]";"[""Robotics & Automation""]";"[""Environmental Engineer"",""Construction Manager""]";"[""Environmental Science"",""CFD Simulation"",""Strategic Planning"",""Discrete Event Simulation"",""3D Modeling & Animation""]";"[""Construction Law"",""Chemical Reaction Engineering""]";;;"[""Iraq""]"
c01b482f-77c0-406a-a514-b8ab26866c17;Logistics & Supply Chain;Movement, storage, and management of goods and materials;📦;"[""logistics"",""supply chain"",""shipping"",""warehousing"",""freight""]";2026-04-13 17:00:50.834588+00;High;50000;Critical post-pandemic importance;"[""planning"",""Leadership"",""Organization"",""Attention to Detail""]";"[""operations"",""Business"",""Management"",""Productivity"",""Data""]";"[""USA"",""UK"",""Australia"",""Canada""]";"[""E-commerce Logistics"",""Transportation & Logistics"",""Freight & Shipping""]";"[""Logistics Management"",""Logistics & Supply Chain"",""Supply Chain Analytics""]";"[""Supply Chain & Logistics""]";;"[""Supply Chain Management""]";"[""Supply Chain Management"",""Operations Management""]";;;"[""Haiti"",""Benin""]"
d15ac9ef-d413-40b3-b0c8-eff8a9a7180a;Artificial Intelligence;AI/ML research and applications;🤖;"[""ai"",""machine learning"",""llm"",""nlp""]";2026-04-17 03:52:52.139936+00;Very High;$140,000;Rapid Growth;"[""research""]";"[""technology"",""math""]";"[""USA"",""UK"",""Germany"",""Canada"",""Australia"",""India""]";;"[""Artificial Intelligence"",""E-Commerce""]";"[""Data Science"",""Artificial Intelligence""]";;"[""Prompt Engineering"",""Emotional Intelligence"",""Artificial Intelligence"",""LLM Fine-tuning"",""LangChain"",""Natural Language Processing"",""ARKit"",""BeautifulSoup""]";"[""Artificial Intelligence""]";"[""Pontificia Universidad Católica de Chile"",""Jamia Millia Islamia""]";"[""Introduction to Artificial Intelligence"",""Algorithms Specialization - Stanford""]";
dd75538d-df69-49a9-b81a-b5fc164e6e38;Telecommunications;Communication networks, mobile, and internet services;📡;"[""telecom"",""mobile"",""5G"",""broadband"",""networking""]";2026-04-13 17:00:50.834588+00;High;$90,000;Steady;"[""systems thinking""]";"[""networks""]";"[""USA"",""UK"",""Canada"",""Australia"",""Germany"",""India""]";"[""Telecommunications""]";"[""Network Engineering"",""Telecommunications"",""E-Commerce"",""Mass Communication"",""Communications & PR"",""Information Systems""]";;;"[""Flutter"",""React Native"",""Containerization""]";;"[""Delhi Technological University"",""Keio University""]";;"[""China"",""Ghana"",""Kenya"",""Nigeria"",""South Africa"",""Sweden"",""Jamaica"",""Kiribati""]"
6775790a-9172-496f-8921-952ce324bfaa;Mechatronics;;🏭;[];2026-04-27 04:20:04.488691+00;High;$65K-$130K;Essential infrastructure demand;"[""precision"",""service"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""research"",""analytical"",""Analytical Thinking"",""Innovation"",""Analytical Skills"",""Critical Thinking"",""Communication"",""Attention to Detail"",""Organization"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience"",""Technical Aptitude"",""Curiosity""]";"[""making"",""policy"",""aviation"",""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""math"",""Science"",""Data Science"",""AI"",""Mathematics"",""Data"",""Business"",""Visuals"",""Productivity"",""environment"",""Environment"",""Sustainability""]";"[""USA"",""India"",""UK"",""Germany"",""Canada"",""Australia""]";"[""Consumer Robotics"",""Medical Devices"",""Assistive Technology""]";"[""Photonics"",""Mechanical Engineering"",""Cryogenics"",""Physics"",""Robotics"",""Nanotechnology""]";"[""Mechanical Engineering"",""Robotics Engineer"",""Robotics & Automation"",""Robotics Process Automation Developer"",""Nanotechnology""]";"[""Mechanical Engineer"",""Robotics Engineer"",""Biomedical Equipment Technician"",""Chief Technology Officer""]";"[""Mechanical Engineering""]";"[""Classical Mechanics"",""Analog Electronics"",""Electronics Engineering"",""Mechanical Engineering"",""Physics"",""Robotics""]";"[""Technical University of Munich"",""Birla Institute of Technology Mesra"",""Politecnico di Milano"",""Carnegie Mellon University"",""Delft University of Technology""]";;
e30f92e3-397a-4a14-a457-a799da695395;Real Estate;Property development and sales;🏘️;"[""real estate"",""property"",""development""]";2026-04-17 03:52:52.139936+00;High;$85,000;Cyclical;"[""negotiation""]";"[""property""]";"[""USA"",""UK"",""Australia"",""Canada"",""India""]";"[""Property Development"",""Real Estate & Construction""]";"[""Real Estate""]";"[""Real Estate"",""Software Engineering""]";"[""Real Estate Agent""]";;"[""Architectural History""]";"[""Case Western Reserve University"",""Oregon State University""]";;"[""United Arab Emirates"",""Côte d'Ivoire"",""Dominican Republic"",""Eritrea""]"
b23e4b67-02c1-4c0b-888e-4f0192a9624d;Insurance;Risk management and financial protection through insurance products;🛡️;"[""insurance"",""risk"",""underwriting"",""claims"",""actuarial""]";2026-04-13 17:00:50.834588+00;Medium;$70,000;Stable;"[""service"",""analytical"",""Numeracy"",""Attention to Detail""]";"[""policy"",""risk"",""Finance"",""Business"",""Accounting""]";"[""USA"",""UK"",""Australia""]";"[""Insurance"",""Cyber Insurance""]";"[""Banking & Insurance"",""Actuarial Science""]";"[""Insurance Underwriter""]";"[""Insurance Underwriter""]";;;"[""Indian Institute of Foreign Trade"",""Narsee Monjee Institute"",""NIT Surathkal""]";"[""Salesforce Administrator""]";
dd69c549-cfb7-4e65-a1bc-df7409d97321;Marine & Ocean;Maritime operations, ocean exploration, and marine biology;🚢;"[""marine"",""ocean"",""shipping"",""naval"",""maritime""]";2026-04-13 17:00:50.834588+00;Medium;$75,000;Stable;"[""safety""]";"[""ocean""]";"[""USA"",""Germany"",""UK"",""Canada"",""India"",""Australia""]";"[""Freight & Shipping"",""Marine & Maritime""]";"[""Marine Engineering"",""Logistics & Supply Chain""]";"[""Oceanographer"",""Marine Conservation Biologist"",""Marine Biologist""]";;;;"[""Ocean University of China""]";;"[""Guinea"",""Guinea-Bissau""]"
d796efe6-2722-45b7-92d2-6666b5c87380;Gaming & Esports;Development and publishing of video games and competitive gaming;🎮;"[""gaming"",""esports"",""game design"",""interactive entertainment""]";2026-04-13 17:00:50.834588+00;High;$55K-$140K;Massive entertainment industry;"[""problem-solving"",""Problem Solving"",""Attention to Detail"",""Collaboration""]";"[""technology"",""coding"",""Technology"",""Mobile Apps"",""Programming"",""Web Development"",""Coding""]";"[""USA"",""India"",""UK"",""Canada""]";"[""Esports & Competitive Gaming"",""Esports Coaching""]";"[""Game Development""]";"[""Game Development""]";;;;;;
d0a176df-ff4a-4ab9-bf17-d952ec8b1e64;Hospital Chains;;🏭;[];2026-04-27 04:20:04.488691+00;High;$70,000;Rapid Growth;"[""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""precision"",""empathy"",""research"",""discipline"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""service"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Analytical Thinking"",""Innovation"",""innovation"",""systems thinking"",""Communication"",""Attention to Detail"",""Organization""]";"[""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""making"",""medicine"",""health"",""biology"",""psychology"",""Personal Growth"",""Mental Health"",""Psychology"",""Self-Improvement"",""Human Behavior"",""policy"",""math"",""animals"",""Data"",""Business""]";"[""USA"",""India"",""UK"",""Canada"",""Australia"",""Germany""]";"[""Digital Therapeutics"",""Mental Health"",""Mental Health Services"",""Medical Devices"",""Clinical Medicine""]";"[""Clinical Psychology"",""Biomedical Engineering"",""Occupational Therapy"",""Chiropractic"",""Chronobiology""]";"[""Biomedical Engineer"",""Occupational Therapist"",""Biomedical Engineering"",""Clinical Psychologist""]";"[""Medical Doctor"",""Biomedical Engineer"",""Clinical Psychologist""]";;;"[""Johns Hopkins University"",""All India Institute of Medical Sciences"",""Karolinska Institute"",""Medical University of Vienna"",""Manipal Academy of Higher Education""]";"[""Public Health Foundations""]";
d6d4b58a-ec40-4b00-b0d0-94105144a35d;Nanotechnology;;🏭;[];2026-04-27 04:20:04.488691+00;High;$70,000;Cross-industry applications growing;"[""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""precision"",""creativity"",""empathy"",""discipline"",""research"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""service"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Analytical Thinking"",""Innovation"",""innovation"",""systems thinking"",""Communication"",""Attention to Detail""]";"[""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""making"",""beauty"",""fashion"",""psychology"",""sports"",""health"",""medicine"",""biology"",""Personal Growth"",""Mental Health"",""Psychology"",""Self-Improvement"",""Human Behavior"",""policy"",""math""]";"[""USA"",""India"",""UK"",""Canada"",""Australia"",""Germany""]";;"[""Nanotechnology"",""Horology"",""Immunology"",""Oncology"",""Endocrinology""]";"[""Nanotechnology""]";;;;"[""École Polytechnique"",""Cornell Tech"",""Delhi Technological University"",""Nanyang Polytechnic"",""Institut Polytechnique de Paris""]";;
