id;name;description;industry_id;industry_name;icon_emoji;keywords;created_at;demand_level;avg_salary_usd;growth_trajectory;soft_skills;interests;countries_in_demand;related_sectors;related_domains;related_careers;related_job_roles;related_skills;related_subjects;related_universities;related_courses;related_countries;related_industries
ec3fc252-a833-4bbb-a373-e351df5b9eb5;Beverage Alcohol;;;Food & Beverage;📊;[];2026-04-27 04:20:23.971159+00;Medium;$60,000;From cook to executive chef;"[""patience"",""creativity""]";"[""food"",""arts""]";"[""USA"",""Germany"",""UK"",""Canada"",""India"",""Australia""]";;;;;;;;;"[""Belize""]";"[""Food & Beverage"",""Beverages"",""Household Products""]"
308e6d74-a589-4fa1-a542-0ead95b87c03;Healthcare & Life Sciences;Medical and pharma;;Healthcare Services;⚕️;"[""healthcare"",""medical""]";2026-04-17 03:52:52.139936+00;Very High;$90,000;Strong Growth;"[""empathy""]";"[""health""]";"[""USA"",""India"",""UK"",""Canada"",""Australia"",""Germany""]";;"[""Healthcare Administration"",""Geology & Earth Sciences"",""Bioethics"",""Medicine & Surgery"",""Plant Science""]";"[""Medicine"",""Nursing""]";"[""Healthcare Administrator"",""Healthcare Data Analyst""]";;"[""Atmospheric Sciences"",""Earth Sciences""]";"[""All India Institute of Medical Sciences""]";;;"[""Healthcare Services"",""Healthcare & Life Sciences"",""Healthcare IT"",""Non-Profit Healthcare"",""Insurance - Life"",""Material Sciences""]"
1e90ff83-6514-4b92-bff9-75112b959daa;Transportation & Logistics;Freight and mobility;;Transportation;🚛;"[""transport"",""logistics""]";2026-04-17 03:52:52.139936+00;High;$75,000;Strong Growth;"[""planning""]";"[""operations""]";"[""USA"",""UK"",""Australia"",""Canada"",""India""]";"[""E-commerce Logistics""]";"[""Logistics & Supply Chain"",""Logistics Management"",""Transportation Engineering""]";"[""Supply Chain & Logistics""]";"[""Logistics Manager""]";;"[""Supply Chain Management""]";"[""Indian Institute of Foreign Trade"",""NIT Trichy""]";;;"[""Transportation"",""Logistics & Supply Chain"",""Cold Chain Logistics"",""Logistics - Domestic"",""Logistics - International"",""Maritime Logistics""]"
279fe278-c877-4729-bcc1-fe97c184eeb6;Network Security;Protecting computer networks from unauthorized access;;Cybersecurity;🌐;"[""firewall"",""network protection"",""intrusion detection""]";2026-04-13 17:01:27.211001+00;Very High;$60K-$130K;Essential infrastructure demand;"[""planning"",""negotiation"",""systems thinking"",""Technical Aptitude"",""Problem Solving"",""Analytical Thinking""]";"[""engineering"",""property"",""technology"",""Technology"",""Cloud Computing"",""IT"",""Security"",""Computers""]";"[""USA"",""UK"",""Germany""]";"[""Security Services"",""Application Security""]";"[""Network Engineering""]";;"[""Network Engineer"",""Application Security Engineer""]";"[""Network Security"",""Cloud Security"",""Cybersecurity"",""Cloudflare Workers""]";;"[""Loyola Marymount University"",""Middlesex University"",""ETH Zurich"",""Tsinghua University"",""University of Vienna"",""Kyoto University"",""Concordia University"",""Lancaster University"",""Aligarh Muslim University"",""Curtin University"",""Hanyang University"",""Edinburgh Napier University"",""Brigham Young University"",""Heriot-Watt University"",""University of New South Wales"",""Cranfield University"",""Indiana University Bloomington"",""Aalto University"",""Aarhus University"",""Erasmus University Rotterdam"",""Iowa State University"",""Jindal Global University"",""Keio University"",""Ohio State University"",""Osaka University"",""Northwestern University Qatar"",""Massey University"",""Monash University Malaysia"",""Tel Aviv University"",""Anna University""]";"[""The Complete Cyber Security Course"",""CompTIA Security+"",""Offensive Security Certified Professional (OSCP)"",""Information Security Manager - CISM"",""Neural Networks from Scratch""]";"[""Eritrea""]";"[""Information Security"",""Identity & Access"",""IT Services"",""Internet of Things""]"
1dd70c51-621d-4635-9199-53629f7d0ab0;Financial Services;Banking and investment;;Venture Capital & Private Equity;💰;"[""finance"",""banking"",""investment""]";2026-04-17 03:52:52.139936+00;Very High;$95,000;Strong;"[""analytical""]";"[""finance""]";"[""USA"",""UK"",""Australia"",""Canada""]";;"[""Banking & Insurance"",""Accounting & Finance""]";"[""Financial Analyst"",""Accountant"",""Investment Banking"",""Accounting & Finance""]";"[""Financial Analyst"",""Financial Planner""]";"[""Financial Modeling"",""Financial Analysis"",""Anchor (Solana)""]";"[""Finance""]";;"[""Introduction to Financial Accounting"",""Financial Markets by Robert Shiller"",""Financial Modeling & Valuation""]";"[""Singapore"",""Hong Kong"",""Qatar"",""South Africa"",""Canada"",""United Kingdom"",""United States"",""Australia"",""Ireland"",""Switzerland"",""El Salvador""]";"[""Venture Capital & Private Equity"",""Banking & Financial Services"",""Financial Advisory"",""FinTech"",""Microfinance""]"
a56322c5-97f6-492f-8461-14afc1425254;Security Services;Physical and digital security;;Cybersecurity;🔐;"[""security"",""protection""]";2026-04-17 03:52:52.139936+00;High;$70,000;Strong Growth;"[""vigilance""]";"[""security""]";"[""USA"",""UK"",""Germany""]";"[""Network Security"",""Application Security""]";"[""Cryptography""]";"[""Locksmith""]";"[""Application Security Engineer""]";"[""Cloud Security"",""Network Security"",""Cryptography"",""Ethical Hacking"",""Cybersecurity Fundamentals"",""DynamoDB"",""C++ STL""]";;"[""Arizona State University"",""Middlesex University"",""ETH Zurich"",""Tsinghua University"",""University of Vienna"",""Kyoto University"",""Concordia University"",""Lancaster University"",""Case Western Reserve University"",""Curtin University"",""Hanyang University"",""Edinburgh Napier University"",""Brigham Young University"",""Heriot-Watt University"",""University of New South Wales"",""Cranfield University"",""Aalto University"",""Aarhus University"",""Erasmus University Rotterdam"",""Iowa State University"",""Jamia Millia Islamia"",""Jindal Global University"",""Keio University"",""Ohio State University"",""Oregon State University"",""Osaka University"",""Northwestern University Qatar"",""Massey University"",""Monash University Malaysia"",""Tel Aviv University""]";"[""The Complete Cyber Security Course"",""CompTIA Security+"",""Offensive Security Certified Professional (OSCP)"",""Information Security Manager - CISM""]";"[""Eritrea"",""Gambia"",""Iraq""]";"[""Cybersecurity"",""Information Security"",""Identity & Access"",""Courier Services"",""IT Services""]"
32e12580-a902-418c-aef0-c0995ddd81c7;Content Moderation;;;;📊;[];2026-04-27 04:20:23.971159+00;High;$50K-$110K;Stable Growth;"[""creativity"",""Communication"",""Creativity"",""analytical"",""Leadership"",""Organization""]";"[""marketing"",""content"",""media"",""Marketing"",""Business"",""Online"",""business"",""Management"",""Productivity""]";"[""USA"",""UK"",""India"",""Australia""]";"[""Digital Content & Social Media""]";"[""Content Creation & Media"",""Mass Communication"",""Communications & PR""]";;"[""Content Strategist""]";"[""Content Strategy"",""Content Writing""]";;;"[""Content Marketing Mastery""]";;
5e3ab108-435a-4350-9689-8191d65b3021;Pharmaceuticals;Drug manufacturing;;Pharmaceuticals;💊;"[""pharma"",""drugs""]";2026-04-17 03:52:52.139936+00;Very High;$95,000;Strong Growth;"[""research""]";"[""medicine""]";"[""USA"",""India"",""UK"",""Canada"",""Australia"",""Germany""]";;"[""Dermatology"",""Genetics & Genomics"",""Chiropractic"",""Physical Therapy""]";"[""Pharmacy"",""Pharmacist""]";;"[""AlphaFold""]";;;;"[""United Kingdom"",""Jamaica""]";"[""Pharmaceuticals"",""Pharmaceutical"",""Healthcare & Life Sciences"",""Nutraceuticals"",""Dermatology"",""Diagnostic Labs"",""Chemical & Materials""]"
b1f46749-813c-4dd5-9b00-5ea7da11c9a1;Mining & Resources;Mining and minerals;;Mining & Metals;⛏️;"[""mining"",""resources""]";2026-04-17 03:52:52.139936+00;Medium;$85,000;Stable;"[""safety""]";"[""geology""]";"[""USA"",""UK"",""Australia"",""Canada""]";;"[""Mining Engineering"",""Human Resources"",""Water Resources Engineering""]";"[""Geologist"",""Hydrologist"",""Human Resources""]";;;"[""Human Resources""]";;;"[""Dominican Republic"",""Eswatini""]";"[""Mining & Metals"",""Coal Mining"",""Lithium Mining"",""Mining Equipment"",""Gas Utilities""]"
800f757c-5592-4d37-b462-c6e8daeaae2e;Marine & Maritime;Marine and shipping;;Marine & Ocean;🚢;"[""marine"",""maritime"",""ocean""]";2026-04-17 03:52:52.139936+00;Medium;$75,000;Stable;"[""safety""]";"[""ocean""]";"[""USA"",""Germany"",""UK"",""Canada"",""India"",""Australia""]";;"[""Marine Engineering"",""Marine Biology""]";"[""Marine Conservation Biologist"",""Oceanographer"",""Marine Biologist""]";"[""Marine Biologist"",""Marine Engineer""]";;;"[""Massey University""]";;"[""Guinea"",""Guinea-Bissau""]";"[""Marine & Ocean"",""Marine Engineering"",""Maritime Logistics""]"
fff017c0-eb71-4500-99c7-86a31179c525;Esports & Competitive Gaming;Professional competitive gaming and tournaments;;Gaming & Esports;🏟️;"[""esports"",""tournaments"",""competitive gaming""]";2026-04-13 17:01:27.211001+00;High;$55K-$140K;Massive entertainment industry;"[""problem-solving"",""Problem Solving"",""Attention to Detail"",""Collaboration""]";"[""technology"",""coding"",""Technology"",""Mobile Apps"",""Programming"",""Web Development"",""Coding""]";"[""USA"",""India"",""UK"",""Canada""]";"[""Esports Coaching""]";;;;;;;;;"[""Gaming & Esports"",""Esports"",""Gaming Hardware"",""Gaming Software"",""Online Gaming""]"
e3736b08-be5e-4717-95c1-de4ed40e21bc;FinTech;Technology-driven financial services and products;;Banking & Financial Services;📱;"[""digital banking"",""payments"",""neobank""]";2026-04-13 17:01:27.211001+00;Very High;$110,000;Rapid Growth;"[""innovation""]";"[""technology"",""finance""]";"[""USA"",""UK"",""Canada"",""Australia"",""Germany"",""India""]";"[""Fintech Lending""]";;;;"[""Data Analysis"",""Blockchain Development""]";;"[""ETH Zurich"",""Cornell Tech"",""Nanyang Polytechnic""]";"[""Neural Networks from Scratch""]";"[""Singapore"",""Ireland"",""United Kingdom""]";"[""Fintech"",""FinTech"",""MarTech""]"
efc08fe8-0170-4a67-94cf-0eec4e4ec0b9;Professional Services;Consulting, legal, accounting;;Consulting;💼;"[""consulting"",""professional""]";2026-04-17 03:52:52.139936+00;Very High;$110,000;Strong;"[""analytical""]";"[""business""]";"[""USA"",""UK"",""Australia""]";;"[""Criminal Justice""]";;;;;;;;"[""Consulting"",""LegalTech"",""Courier Services"",""IT Services""]"
ca040ffe-8c13-4f02-89da-3c072e60d361;Cross-border Payments;;;Digital Payments;📊;[];2026-04-27 04:20:23.971159+00;High;70000;Intern → Associate → Manager → Senior Manager → Head of Marketing → CMO;"[""Communication"",""Creativity"",""creativity"",""analytical"",""Leadership"",""Organization"",""empathy"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""Attention to Detail"",""planning"",""precision"",""systems thinking"",""Technical Aptitude"",""Problem Solving"",""negotiation"",""Numeracy"",""safety"",""Analytical Thinking"",""service"",""organization"",""design""]";"[""Marketing"",""Business"",""Online"",""media"",""marketing"",""content"",""business"",""Management"",""Productivity"",""psychology"",""Personal Growth"",""Mental Health"",""Psychology"",""Self-Improvement"",""Human Behavior"",""fashion"",""beauty"",""Design"",""Art"",""Visuals"",""engineering"",""design"",""art"",""arts""]";"[""USA"",""UK"",""India"",""Australia"",""Canada"",""Germany""]";;;;;;;;;;"[""Digital Payments""]"
84e9ef83-9c11-44c2-9353-9ce59da58594;Community Health;;;Insurance - Health;📊;[];2026-04-27 04:20:23.971159+00;High;$70,000;Post-pandemic growth in demand;"[""service"",""empathy""]";"[""policy"",""psychology""]";"[""USA"",""Canada"",""Australia"",""UK""]";"[""Public Health"",""Community Lending"",""Behavioural Health"",""Mental Health Services"",""Mental Health""]";"[""Public Health"",""Health Informatics"",""Immunology""]";"[""Public Health""]";;;"[""Public Health""]";"[""University of Vienna"",""Brown University"",""Case Western Reserve University"",""University of New South Wales"",""Aarhus University"",""Ohio State University"",""Oregon State University"",""Pondicherry University"",""Osaka University"",""Cardiff University""]";"[""Public Health Foundations"",""Stanford Introduction to Food and Health""]";"[""Comoros"",""Bosnia and Herzegovina""]";"[""Insurance - Health"",""Mental Health Services"",""Mental Health & Wellness"",""Healthcare IT"",""Hearing Aids""]"
3dcaf62c-5126-4122-9a17-2c87f41638aa;Coastal Tourism;;;Medical Tourism;📊;[];2026-04-27 04:20:23.971159+00;Medium;$55,000;Global industry with travel perks;"[""service"",""innovation""]";"[""travel"",""space"",""science""]";"[""USA"",""Canada"",""Australia"",""UK"",""India"",""Germany""]";"[""Adventure Tourism"",""Dental Tourism"",""Hospitality & Tourism""]";"[""Hospitality & Tourism"",""Agritourism""]";"[""Hospitality & Tourism"",""Space Tourism Coordinator""]";;;;;;"[""Costa Rica"",""Congo"",""Comoros""]";"[""Medical Tourism"",""Hospitality & Tourism""]"
79899e3f-2d6b-4de6-bedd-2191bf43bb5b;Animal Welfare;;;;📊;[];2026-04-27 04:20:23.971159+00;High;$85,000;Steady;"[""empathy""]";"[""animals""]";"[""USA"",""Canada"",""Australia"",""UK"",""India"",""Germany""]";"[""Veterinary & Animal Care""]";;;;;"[""Animal Behavior""]";;;"[""Angola"",""Bosnia and Herzegovina""]";
49477103-4c2e-4673-909e-0e768e6d7c91;Craft Beverages;;;Beverages;📊;[];2026-04-27 04:20:23.971159+00;Medium;$60,000;From cook to executive chef;"[""patience"",""creativity""]";"[""food"",""arts""]";"[""USA"",""Germany"",""UK"",""Canada"",""India"",""Australia"",""Belize""]";;;;;;;;;"[""Belize""]";"[""Beverages""]"
7d0cc9a6-5462-4ae0-a650-2c8a7746f1e8;Convenience Retail;;;Banking - Retail;📊;[];2026-04-27 04:20:23.971159+00;High;$80,000;Steady;"[""creativity"",""Communication"",""Creativity"",""service""]";"[""marketing"",""content"",""media"",""Marketing"",""Business"",""Online"",""business""]";"[""USA"",""UK"",""India""]";"[""Experiential Retail"",""Retail & Consumer Goods""]";;;;;;;;;"[""Banking - Retail"",""Fashion Retail"",""Consumer Goods & Retail"",""Retail & E-commerce""]"
da0e6cb9-b337-4eaf-b1eb-0c438d46923b;Legal Services;Law firms;;Legal Services;⚖️;"[""legal"",""law""]";2026-04-17 03:52:52.139936+00;High;$110,000;Stable;"[""analytical""]";"[""law""]";"[""USA"",""UK"",""Germany""]";;"[""Law & Legal Studies"",""Islamic Studies"",""Criminal Justice"",""Gender Studies""]";"[""Law"",""Judge""]";;;"[""Business Law""]";"[""Boston College"",""Jindal Global University""]";;;"[""Legal Services"",""Legal & Compliance"",""LegalTech"",""Courier Services""]"
3cba3b71-0b44-4cbf-812b-7049eddc99c8;Arts & Creative;Design and arts;;Fashion & Apparel;🎨;"[""arts"",""creative"",""design""]";2026-04-17 03:52:52.139936+00;Medium;$60,000;Steady;"[""creativity""]";"[""arts""]";"[""USA"",""UK"",""Australia"",""Germany""]";"[""Arts & Culture"",""Culinary Arts"",""Fine Arts"",""Creative Writing""]";"[""Fine Arts"",""Performing Arts"",""Culinary Arts"",""Advertising"",""Permaculture"",""Comparative Literature"",""Archaeology""]";"[""Illustrator"",""Architecture"",""Culinary Arts""]";;"[""Figma"",""CSS3""]";"[""Fine Arts"",""Performing Arts"",""Visual Arts"",""Creative Writing"",""Animation"",""Game Design"",""Fashion Design"",""Interior Design"",""Graphic Design"",""Architectural History""]";"[""Arizona State University"",""Hitotsubashi University"",""Brown University"",""Kyoto University"",""Aligarh Muslim University"",""Banaras Hindu University"",""Goldsmiths University of London""]";;"[""Eritrea""]";"[""Fashion & Apparel"",""Fashion & Textiles"",""Architecture"",""Cinema & Theatre"",""Live Events""]"
01755263-9e10-4ce2-8c6b-6715405bf140;Space Exploration;Human and robotic exploration of outer space;;Space & Satellite Technology;🌌;"[""exploration"",""Mars"",""Moon"",""deep space""]";2026-04-13 17:01:27.211001+00;emerging;$55,000;Rapid Growth;"[""innovation"",""service"",""precision""]";"[""space"",""science"",""travel"",""aviation""]";"[""USA"",""Canada"",""Australia"",""UK"",""India"",""Germany""]";;"[""Space Science"",""Speleology""]";"[""Space Tourism Coordinator""]";;;;;"[""Astronomy: Exploring Time and Space""]";;"[""Space & Satellite Technology"",""Space Technology""]"
e020e2aa-25db-4100-bff2-8caabef6af5b;Food Tech;;;Food Delivery;📊;[];2026-04-27 04:20:23.971159+00;Medium;$45K-$95K;Strong Growth;"[""patience"",""innovation"",""safety"",""analytical"",""systems thinking"",""Analytical Skills"",""Problem Solving"",""Critical Thinking"",""Logical Thinking"",""Analytical Thinking"",""Innovation"",""Self-awareness"",""Emotional Intelligence"",""research"",""empathy"",""creativity""]";"[""food"",""environment"",""geology"",""ocean"",""math"",""technology"",""Environment"",""Sustainability"",""Technology"",""Data"",""Business"",""Programming"",""Computers"",""Data Science"",""AI"",""Personal Growth"",""Mental Health"",""biology"",""animals"",""arts""]";"[""USA"",""Germany"",""UK"",""Canada"",""India"",""Australia""]";"[""Food Technology"",""Agriculture & Food""]";"[""Food Technology""]";"[""Food Scientist""]";"[""Food Scientist""]";;;;"[""Stanford Introduction to Food and Health""]";"[""Côte d'Ivoire""]";"[""Food Delivery"",""Food Processing"",""Food & Beverage"",""Agritech""]"
