id;name;country;city;continent;type;ranking_tier;website;keywords;created_at;related_domains;related_subjects;related_sectors;related_careers;related_skills;description;demand_level;avg_salary_usd;growth_trajectory;soft_skills;interests;related_industries;related_job_roles;related_courses;related_countries;popular_courses
94b0106a-0caf-434c-b07c-2f7360a4f6af;Tsinghua University;China;Beijing;Asia;Public;Top 20;https://tsinghua.edu.cn;"[""Tsinghua"",""engineering"",""technology"",""China"",""sciences""]";2026-03-09 03:34:14.134415+00;"[""Cybersecurity"",""Urban Planning"",""Cloud Computing"",""Quantum Computing"",""Civil Engineering"",""Data Engineering""]";"[""Robotics"",""Electronics Engineering"",""Aerospace Engineering"",""Materials Science"",""Industrial Engineering"",""Cybersecurity"",""Accounting"",""Urban Planning"",""Civil Engineering"",""Operating Systems"",""Software Engineering""]";"[""Security Services"",""Network Security"",""Application Security"",""AI Tooling"",""Data Centers""]";"[""Cybersecurity"",""Urban Planning"",""Civil Engineering"",""Quantum Computing"",""Education & Teaching"",""Accounting & Finance"",""Software Engineering"",""Aerospace Engineering""]";"[""Cybersecurity"",""Solidity"",""Cybersecurity Fundamentals"",""Cloud Security"",""LLM Fine-tuning"",""Network Security"",""Natural Language Processing"",""Deep Learning""]";;High;$65K-$130K;Essential infrastructure demand;"[""precision"",""service"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""research"",""analytical"",""Analytical Thinking"",""Innovation"",""Critical Thinking"",""Communication"",""Attention to Detail"",""Organization"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience"",""Technical Aptitude""]";"[""making"",""policy"",""aviation"",""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""environment"",""energy"",""Environment"",""Sustainability"",""math"",""Science"",""Data Science"",""AI"",""Mathematics"",""Data"",""Business"",""Visuals""]";"[""Cybersecurity"",""Cybersecurity Services"",""Information Security"",""Consulting""]";"[""Cybersecurity Analyst"",""Site Reliability Engineer"",""Application Security Engineer"",""Engineering Manager"",""Machine Learning Engineer"",""Machine Learning Platform Engineer""]";"[""Cybersecurity Fundamentals"",""Cybersecurity Foundations - SANS"",""The Complete Cyber Security Course"",""Information Security Manager - CISM"",""The Complete Productivity Bootcamp""]";"[""China""]";
969d0ba9-704f-4c86-8328-417e91ab90c8;King's College London;United Kingdom;London;Europe;Public;Top 50;https://kcl.ac.uk;"[""Kings"",""London"",""law"",""medicine"",""humanities""]";2026-03-09 03:34:14.134415+00;"[""Mass Communication""]";[];[];"[""Medicine"",""Law"",""Judge""]";"[""CockroachDB""]";;High;$110,000;Stable;"[""empathy"",""research"",""analytical""]";"[""medicine"",""health"",""biology"",""law"",""Finance"",""Technology"",""Education"",""Creative Arts""]";"[""Cosmetics""]";;"[""Anatomy Specialization""]";"[""United Kingdom"",""Burkina Faso""]";
7766d735-dcf8-4304-8a1d-4e2956447532;University of Vienna;Austria;Vienna;Europe;Public;Top 200;https://univie.ac.at/en;"[""philosophy"",""sciences""]";2026-04-07 04:57:42.096596+00;"[""Cybersecurity"",""Quality Assurance"",""Cognitive Science"",""Disability Studies"",""Sustainability & ESG"",""Nursing""]";"[""Cybersecurity"",""Cognitive Science"",""Nursing"",""Neuroscience"",""Data Science"",""Sports Science""]";"[""Security Services"",""Network Security"",""Application Security"",""Community Health""]";"[""Cybersecurity"",""Nursing"",""Data Science"",""Food Scientist"",""Compliance Officer"",""Veterinary Science"",""Environmental Science"",""Sports Science & Management""]";"[""Cybersecurity"",""Cybersecurity Fundamentals"",""Cloud Security"",""Network Security"",""Nursing & Patient Care"",""Environmental Science""]";;High;58000;Stable;"[""Interpersonal Skills"",""Active Listening"",""service"",""empathy"",""analytical"",""Numeracy"",""Attention to Detail"",""creativity"",""communication"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""precision"",""discipline"",""research"",""Self-awareness"",""Emotional Intelligence"",""Analytical Skills"",""Critical Thinking"",""Analytical Thinking"",""Innovation"",""innovation""]";"[""Manufacturing"",""Tourism"",""Technology"",""Engineering""]";"[""Cybersecurity"",""Information Security"",""Environmental & Sustainability"",""Nursing Services"",""Material Sciences""]";"[""Cybersecurity Analyst"",""Food Scientist"",""Data Scientist"",""Compliance Officer"",""Materials Scientist"",""Agricultural Scientist"",""Conservation Scientist""]";"[""Introduction to Philosophy"",""Data Science: [University Name] Course"",""Cybersecurity Fundamentals"",""Cybersecurity Foundations - SANS"",""The Complete Cyber Security Course""]";"[""Austria"",""Burkina Faso"",""Bosnia and Herzegovina""]";
97f2e46a-eced-4c07-b14b-f613d4042808;University of Lagos;Nigeria;Lagos;Africa;Public;Top 500;https://unilag.edu.ng;"[""UNILAG"",""Nigeria"",""engineering"",""business"",""law""]";2026-03-09 03:34:14.134415+00;[];"[""Robotics"",""Electronics Engineering"",""Aerospace Engineering"",""Materials Science"",""Industrial Engineering"",""Entrepreneurship"",""Corporate Finance""]";[];"[""Law"",""Judge"",""Entrepreneurship""]";[];;High;$110,000;Essential infrastructure demand;"[""analytical"",""Leadership"",""Organization"",""Attention to Detail"",""precision"",""service"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""research"",""Analytical Thinking"",""Innovation"",""Critical Thinking"",""Communication"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience""]";"[""law"",""Business"",""Management"",""Productivity"",""Data"",""making"",""policy"",""aviation"",""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""environment"",""energy"",""Environment"",""Sustainability"",""math"",""Science"",""Data Science""]";;;;"[""Nigeria""]";
9e3fdf22-6218-4cd2-bf28-f1fc394ee0b5;Carnegie Mellon University;United States;Pittsburgh;North America;Private;Top 30;https://cmu.edu;"[""CMU"",""CS"",""AI"",""robotics"",""business"",""arts""]";2026-03-09 03:34:14.134415+00;[];"[""Robotics"",""Entrepreneurship"",""Corporate Finance""]";[];"[""Robotics & Automation"",""Artificial Intelligence"",""Mechanical Engineering"",""Entrepreneurship""]";"[""Caffe"",""CFD Simulation""]";;High;$75K-$150K;Exponential industrial demand;"[""precision"",""research"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""Curiosity"",""Forward Thinking"",""service"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Leadership"",""Organization"",""Attention to Detail"",""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""analytical"",""Critical Thinking"",""Communication"",""Self-awareness"",""Emotional Intelligence""]";"[""making"",""technology"",""math"",""Technology"",""Science"",""Data Science"",""AI"",""Future"",""policy"",""aviation"",""engineering"",""property"",""coding"",""Programming"",""Computers"",""Computer Science"",""Coding"",""Business"",""Management"",""Productivity"",""Data"",""environment"",""energy"",""Environment""]";"[""Mechatronics""]";;"[""Machine Learning"",""Introduction to Artificial Intelligence"",""Photography Basics""]";"[""United States""]";
9f011327-a6e2-411b-8d4e-44d3457aaae6;Ludwig Maximilian University;Germany;Munich;Europe;Public;Top 50;https://lmu.de;"[""LMU"",""Germany"",""medicine"",""humanities"",""sciences""]";2026-03-09 03:34:14.134415+00;[];"[""Christian Theology""]";[];"[""Medicine""]";[];;Very High;$80,000;Long training, stable high earning;"[""empathy"",""research""]";"[""medicine"",""health"",""biology"",""Manufacturing"",""Engineering"",""Automotive"",""Technology""]";;;"[""Anatomy Specialization""]";"[""Germany""]";
b4e3a795-fa86-43b2-b7a0-435aed150e4c;KAIST;South Korea;Daejeon;Asia;Public;Top 50;https://kaist.ac.kr;"[""KAIST"",""Korea"",""technology"",""engineering"",""AI""]";2026-03-09 03:34:14.134415+00;[];"[""Robotics"",""Electronics Engineering"",""Aerospace Engineering"",""Materials Science"",""Industrial Engineering""]";[];"[""Artificial Intelligence""]";[];;High;$65K-$130K;Essential infrastructure demand;"[""research"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""Curiosity"",""Forward Thinking"",""precision"",""service"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""analytical"",""Critical Thinking"",""Communication"",""Attention to Detail"",""Organization"",""Self-awareness"",""Emotional Intelligence"",""discipline""]";"[""technology"",""math"",""Technology"",""Science"",""Data Science"",""AI"",""Future"",""making"",""policy"",""aviation"",""engineering"",""property"",""coding"",""Programming"",""Computers"",""Computer Science"",""Coding"",""environment"",""energy"",""Environment"",""Sustainability"",""Mathematics"",""Data"",""Business""]";;;"[""Machine Learning"",""Introduction to Artificial Intelligence""]";"[""South Korea""]";
cc87158f-e630-4a28-a520-7dc2efcaf878;Kyoto University;Japan;Kyoto;Asia;Public;Top 50;https://kyoto-u.ac.jp;"[""Kyoto"",""Japan"",""sciences"",""engineering""]";2026-03-09 03:45:11.466537+00;"[""Cybersecurity"",""Sustainability & ESG"",""Nursing"",""Photography"",""Cognitive Science"",""Parasitology""]";"[""Robotics"",""Electronics Engineering"",""Aerospace Engineering"",""Materials Science"",""Industrial Engineering"",""Cybersecurity"",""Nursing"",""Photography"",""Cognitive Science"",""Comparative Literature"",""Astrophysics""]";"[""Security Services"",""Network Security"",""Application Security"",""Arts & Creative""]";"[""Cybersecurity"",""Nursing"",""Photographer"",""Marketing & Advertising"",""Biotechnology"",""Architecture"",""Ecologist""]";"[""Cybersecurity"",""Cybersecurity Fundamentals"",""Cloud Security"",""Network Security"",""Photography"",""Nursing & Patient Care"",""Cognitive Walkthroughs""]";;High;$65K-$130K;Essential infrastructure demand;"[""precision"",""service"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""research"",""analytical"",""Analytical Thinking"",""Innovation"",""Critical Thinking"",""Communication"",""Attention to Detail"",""Organization"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience"",""Technical Aptitude""]";"[""making"",""policy"",""aviation"",""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""environment"",""energy"",""Environment"",""Sustainability"",""math"",""Science"",""Data Science"",""AI"",""Mathematics"",""Data"",""Business"",""Visuals""]";"[""Cybersecurity"",""Cybersecurity Services"",""Information Security"",""Environmental & Sustainability"",""Nursing Services""]";"[""Cybersecurity Analyst"",""Site Reliability Engineer"",""Application Security Engineer"",""Photographer"",""Product Manager"",""Biochemist"",""Biostatistician"",""DevOps Architect""]";"[""Cybersecurity Fundamentals"",""Site Reliability Engineering"",""Cybersecurity Foundations - SANS"",""Introduction to Sustainability"",""CompTIA Security+"",""The Complete Cyber Security Course""]";"[""Japan""]";
c93daa0d-e73d-4f21-8890-db4030dafecc;University of Edinburgh;United Kingdom;Edinburgh;Europe;Public;Top 50;https://ed.ac.uk;"[""Edinburgh"",""AI"",""medicine"",""humanities"",""Scotland""]";2026-03-09 03:34:14.134415+00;"[""Orthopedics""]";[];[];"[""Medicine"",""Artificial Intelligence""]";[];;Very High;$80,000;Long training, stable high earning;"[""empathy"",""research"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""Curiosity"",""Forward Thinking""]";"[""medicine"",""health"",""biology"",""technology"",""math"",""Technology"",""Science"",""Data Science"",""AI"",""Future"",""Finance"",""Education"",""Creative Arts""]";;;"[""Machine Learning"",""Introduction to Artificial Intelligence"",""Anatomy Specialization""]";"[""United Kingdom"",""Burkina Faso""]";
c6e94539-bacc-457c-afa7-c6bf9ff39b4c;BITS Pilani;India;Pilani;Asia;Private;Top 200;https://bits-pilani.ac.in;"[""BITS"",""Pilani"",""engineering"",""India""]";2026-03-09 03:45:11.466537+00;"[""Bioethics"",""Biochemistry"",""Biotechnology"",""Bioinformatics"",""Molecular Biology"",""Biomedical Engineering""]";"[""Robotics"",""Electronics Engineering"",""Aerospace Engineering"",""Materials Science"",""Industrial Engineering"",""Biology"",""Biophysics"",""Cell Biology"",""Biochemistry"",""Classical Mechanics"",""Inorganic Chemistry""]";"[""Biotech"",""Bioplastics"",""Bioinformatics"",""Agricultural Biotech""]";"[""Biotechnology"",""Biomedical Engineer"",""Biomedical Engineering"",""Mechanical Engineering"",""Robotics Process Automation Developer""]";"[""Mechanical Engineering"",""Natural Language Processing"",""Anchor (Solana)""]";;High;$65K-$130K;Essential infrastructure demand;"[""precision"",""service"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""research"",""analytical"",""Analytical Thinking"",""Innovation"",""Critical Thinking"",""Communication"",""Attention to Detail"",""Organization"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience"",""Technical Aptitude""]";"[""making"",""policy"",""aviation"",""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""environment"",""energy"",""Environment"",""Sustainability"",""math"",""Science"",""Data Science"",""AI"",""Mathematics"",""Data"",""Business"",""Visuals""]";"[""Biotechnology"",""Optics & Photonics""]";"[""Biochemist"",""Biomedical Engineer"",""Biomedical Equipment Technician"",""Mechanical Engineer""]";"[""Hadoop & Big Data"",""PySpark for Big Data"",""Natural Language Processing"",""Natural Language Processing Specialization""]";"[""India""]";
d171fb8b-a1ae-422a-8109-84b11ba08f91;Monash University;Australia;Melbourne;Oceania;Public;Top 50;https://monash.edu;"[""Monash"",""Melbourne"",""Australia"",""pharmacy""]";2026-03-09 03:45:11.466537+00;[];[];[];"[""Pharmacy"",""Pharmacist""]";[];;High;$95,000;Expanding into clinical pharmacy;"[""research""]";"[""biology"",""medicine"",""Mining"",""Agriculture"",""Technology"",""Finance""]";;;;"[""Australia""]";
bbcaaa65-ecb9-4054-8595-9b8ed98cae9c;University of Buenos Aires;Argentina;Buenos Aires;South America;Public;Top 100;https://uba.ar;"[""UBA"",""Argentina"",""law"",""medicine"",""social sciences""]";2026-03-09 03:34:14.134415+00;[];[];[];"[""Medicine"",""Law"",""Judge""]";[];;Medium;$110,000;Long training, stable high earning;"[""empathy"",""research"",""analytical""]";"[""medicine"",""health"",""biology"",""law"",""Agriculture"",""Technology"",""Finance"",""Education""]";;;"[""Anatomy Specialization""]";"[""Argentina""]";
fce19490-25cc-4a8d-922e-9bf6a7377711;NLS Bangalore;India;Bangalore;Asia;Public;Top Law;https://nls.ac.in;"[""law"",""legal studies""]";2026-04-07 04:57:42.096596+00;[];[];[];"[""Law"",""Judge""]";[];;High;$110,000;Partner track or corporate counsel;"[""analytical""]";"[""law"",""Technology"",""IT Services"",""Manufacturing"",""Healthcare""]";"[""LegalTech""]";;;"[""India""]";
448f05ed-0e76-45bf-b454-8cb236e8e01e;Jadavpur University;India;;;Public;;;[];2026-04-27 04:21:43.856295+00;[];[];[];[];[];;High;92000;Stable Growth;"[""research"",""analytical"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""Analytical Skills"",""Logical Thinking"",""Critical Thinking"",""Communication"",""Attention to Detail"",""Organization"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""precision"",""patience"",""planning"",""negotiation"",""problem-solving"",""empathy"",""organization"",""safety""]";"[""technology"",""math"",""Technology"",""Science"",""Data Science"",""AI"",""Mathematics"",""Data"",""Business"",""Visuals"",""Productivity"",""Programming"",""Computers"",""environment"",""Environment"",""Sustainability"",""Personal Growth"",""Mental Health"",""sports"",""health"",""making"",""food"",""engineering"",""property""]";;;"[""MongoDB University - M001""]";;
