id;title;domain;description;seniority_levels;avg_salary_usd;demand_level;skills_required;education_required;certifications;keywords;career_path_keywords;created_at;industry;sector;related_subjects;related_universities;related_domains;growth_trajectory;soft_skills;interests;countries_in_demand;related_careers;related_industries;related_sectors;related_skills;related_courses;related_countries
747d65ed-be26-4d7e-8bb2-f30e91e95591;Pilot (Commercial);Aerospace Engineering;Flies commercial aircraft transporting passengers and cargo;"[""First Officer"",""Captain"",""Senior Captain"",""Chief Pilot""]";$80K-$250K;High;"[""aviation"",""navigation"",""flight systems"",""weather analysis"",""CRM""]";ATP license + flight hours;[];"[""pilot"",""aviation"",""flying""]";"[""Aviation"",""Aerospace""]";2026-03-09 03:33:46.151983+00;Manufacturing & Industrial;Real Estate & Construction;"[""Aerospace Engineering""]";"[""Keio University""]";[];Growing with commercial space race;"[""service"",""precision"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving""]";"[""policy"",""aviation"",""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding""]";"[""USA"",""India"",""UK""]";"[""Aerospace Engineering"",""Air Traffic Controller"",""Drone Pilot / Operator""]";;"[""Commercial Drones""]";[];;"[""Gambia""]"
8f018b56-65b2-4bd6-a7ee-a4e154d1d325;Geophysicist;Science/Energy;Studies physical properties of Earth for mining and energy;[];70000;Medium;"[""Geophysics"",""Seismology"",""Data Analysis""]";;[];[];"[""geophysics"",""earth"",""seismic""]";2026-04-07 04:56:33.423341+00;Energy & Utilities;;[];[];"[""Astronomy & Astrophysics"",""Petroleum Geology"",""Geoinformatics"",""Physics""]";Stable Growth;"[""safety"",""service"",""empathy"",""innovation"",""analytical"",""discipline"",""Analytical Skills"",""Critical Thinking"",""Logical Thinking"",""Problem Solving"",""Self-awareness"",""Emotional Intelligence"",""Analytical Thinking"",""Innovation"",""systems thinking"",""creativity"",""Creativity"",""Attention to Detail"",""Leadership"",""Organization"",""research"",""Communication"",""patience"",""precision""]";"[""ocean"",""policy"",""psychology"",""environment"",""math"",""technology"",""sports"",""health"",""Data"",""Technology"",""Business"",""Programming"",""Computers"",""Personal Growth"",""Mental Health"",""Data Science"",""AI"",""Environment"",""Sustainability"",""design"",""art"",""Design"",""Art"",""Visuals""]";"[""USA"",""UK"",""Canada"",""India"",""Australia"",""Germany""]";[];;;"[""Data Analysis""]";;
a0e6d619-379d-4d8e-a5a5-99fa252402fc;Accountant;Accounting & Finance;Prepares and examines financial records and tax returns;"[""Junior"",""Mid"",""Senior"",""Manager""]";$50K-$90K;High;"[""accounting"",""Excel"",""QuickBooks"",""tax law"",""GAAP""]";Bachelor in Accounting;[];"[""accountant"",""CPA"",""finance""]";"[""Accounting"",""Finance""]";2026-03-09 03:33:46.151983+00;Banking & Financial Services;Financial Services;"[""Finance""]";"[""Loyola Marymount University"",""Brigham Young University""]";[];Stable;"[""analytical"",""Numeracy"",""Attention to Detail"",""Organization"",""precision"",""Leadership""]";"[""finance"",""Finance"",""Business"",""Accounting"",""Numbers"",""law"",""Management"",""Productivity"",""Data""]";"[""USA"",""UK"",""Australia"",""Canada""]";"[""Financial Analyst"",""Accountant"",""Investment Banking"",""Accounting & Finance"",""Forensic Accountant"",""Chartered Accountant""]";;;"[""Financial Modeling"",""Accounting""]";;"[""Philippines"",""Australia"",""Kyrgyzstan"",""Antigua and Barbuda""]"
ecfdfd6a-29df-4aec-8454-b775e09583ea;Brand Strategist;General;;[];$55K-$140K;High;[];;[];[];[];2026-04-27 04:22:33.809021+00;;;"[""Brand Management""]";"[""Indian Institute of Foreign Trade"",""Ohio State University"",""Brandeis University""]";[];Stable;"[""Creativity"",""Attention to Detail"",""analytical"",""Leadership"",""Organization"",""creativity"",""Communication"",""Numeracy"",""service"",""precision"",""planning"",""systems thinking"",""Technical Aptitude"",""Problem Solving""]";"[""Design"",""Art"",""Visuals"",""business"",""Business"",""Management"",""Productivity"",""marketing"",""Data"",""Marketing"",""Online"",""content"",""media"",""finance"",""Finance"",""Accounting"",""Numbers"",""policy"",""risk"",""law"",""fashion"",""beauty"",""engineering"",""design""]";"[""USA"",""UK"",""Australia"",""Canada"",""India"",""Germany""]";;;;"[""Brand Storytelling"",""Brand Strategy""]";;
514367d7-e4e0-46b7-9f49-74a978feeb2d;Film Editor;Creative Arts;Assembles and edits film footage into finished productions;[];$40K-$200K+;Medium;"[""Premiere Pro"",""DaVinci Resolve"",""storytelling"",""pacing""]";;[];"[""film editing"",""post-production"",""cinema""]";"[""Film & Entertainment""]";2026-03-09 03:42:45.923926+00;Entertainment & Media;Media & Entertainment;"[""Film Studies""]";[];[];Steady;"[""creativity"",""Creativity"",""Attention to Detail""]";"[""music"",""arts"",""film"",""media"",""fashion"",""Design"",""Art"",""Visuals""]";"[""USA"",""UK"",""Australia""]";"[""Music & Audio"",""Film Editor"",""Film & Entertainment"",""Documentary Filmmaker"",""Fashion Design""]";;"[""Film Distribution"",""Film & Television""]";[];;
ca031921-c071-43c3-a6c1-38600ac939fd;Compensation Analyst;General;;[];50000;High;[];;[];[];[];2026-04-27 04:22:33.809021+00;Banking & Financial Services;Financial Services;[];"[""Boston College""]";"[""Taxation""]";Insurance and fintech driving strong growth;"[""analytical"",""Numeracy"",""Attention to Detail"",""Organization"",""precision"",""Leadership"",""service"",""vigilance"",""research"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""Analytical Skills"",""Logical Thinking"",""Critical Thinking"",""Communication"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience"",""planning"",""negotiation""]";"[""finance"",""Finance"",""Business"",""Accounting"",""Numbers"",""law"",""Management"",""Productivity"",""Data"",""policy"",""risk"",""security"",""technology"",""math"",""Technology"",""Science"",""Data Science"",""AI"",""Mathematics"",""Visuals"",""Programming"",""Computers"",""environment"",""Environment""]";"[""USA"",""UK"",""Australia"",""Canada"",""Germany"",""India""]";"[""Actuarial Analyst""]";"[""Retail & E-commerce""]";;"[""Anchor (Solana)""]";;
9d6b4f48-25cc-474d-836f-83708395aec1;Brand Manager;Digital Marketing;Manages brand strategy, positioning, and identity;"[""Assistant"",""Manager"",""Senior"",""Director"",""VP""]";$55K-$140K;High;"[""brand strategy"",""market research"",""creative direction"",""analytics""]";Bachelor in Marketing/Business;[];"[""branding"",""marketing"",""strategy""]";"[""Marketing"",""Brand Management""]";2026-03-09 03:33:46.151983+00;Information Technology;UI/UX Design;"[""Brand Management""]";"[""Cranfield University"",""Brandeis University""]";[];Stable;"[""Creativity"",""Attention to Detail"",""analytical"",""Leadership"",""Organization"",""creativity"",""Communication""]";"[""Design"",""Art"",""Visuals"",""business"",""Business"",""Management"",""Productivity"",""marketing"",""Data"",""Marketing"",""Online""]";"[""USA"",""UK"",""Australia"",""Canada"",""India""]";"[""Graphic Design"",""Product Management"",""Marketing & Advertising"",""Event Manager"",""Product Manager""]";"[""Leather Products"",""MarTech"",""E-commerce Marketplaces""]";;"[""Social Media Marketing"",""Brand Strategy"",""Strategic Planning"",""Email Marketing"",""Copywriting"",""Brand Storytelling""]";"[""Information Security Manager - CISM""]";
9d2f43d3-bc74-4889-827f-4f706482adea;Actuary;Accounting & Finance;Analyzes financial risk using mathematics and statistics;"[""Analyst"",""Associate"",""Senior"",""Fellow""]";$70K-$150K;High;"[""statistics"",""probability"",""risk modeling"",""Excel"",""Python""]";Bachelor in Actuarial Science;[];"[""actuary"",""risk"",""insurance""]";"[""Insurance"",""Risk Management""]";2026-03-09 03:33:46.151983+00;Banking & Financial Services;Insurance;[];[];[];Stable;"[""service"",""analytical"",""Numeracy"",""Attention to Detail""]";"[""policy"",""risk"",""Finance"",""Business"",""Accounting""]";"[""USA"",""UK"",""Australia""]";"[""Insurance Underwriter""]";;;[];;
9d8ef582-c830-4a10-a939-c68c993f45b6;Network Engineer;Network Engineering;Designs and maintains computer network infrastructure;"[""Junior"",""Mid"",""Senior"",""Principal"",""Director""]";$60K-$130K;High;"[""Cisco"",""routing"",""switching"",""firewalls"",""VPN"",""network security""]";Bachelor in CS/IT + certifications;[];"[""networking"",""infrastructure"",""Cisco""]";"[""Network Engineering"",""IT""]";2026-03-09 03:33:46.151983+00;Manufacturing & Industrial;DevOps & Infrastructure;[];[];[];Essential infrastructure demand;"[""planning"",""negotiation"",""systems thinking"",""Technical Aptitude"",""Problem Solving""]";"[""engineering"",""property"",""technology"",""Technology"",""Cloud Computing"",""IT""]";"[""USA"",""UK"",""Germany""]";"[""Civil Engineering"",""Cloud Computing & DevOps"",""Cloud Architect""]";;;[];;
51b63d30-cb88-4d77-8ce1-0f3f806a3610;Conversion Copywriter;General;;[];$70K-$180K;very-high;[];;[];[];[];2026-04-27 04:22:33.809021+00;Consumer Goods & Retail;Advertising;[];"[""Concordia University"",""Cranfield University""]";"[""E-Commerce"",""Mass Communication"",""Communications & PR""]";Junior → Mid → Senior → Lead → Principal → CTO;"[""creativity"",""Communication"",""Creativity"",""Attention to Detail"",""discipline"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""empathy"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Logical Thinking"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""Leadership"",""Organization"",""planning"",""precision"",""systems thinking"",""Technical Aptitude"",""Numeracy""]";"[""marketing"",""content"",""media"",""Marketing"",""Business"",""Online"",""Design"",""Art"",""Visuals"",""sports"",""Personal Growth"",""Mental Health"",""Psychology"",""Self-Improvement"",""Human Behavior"",""psychology"",""math"",""technology"",""health"",""Data"",""Technology"",""Programming"",""Computers"",""Data Science""]";"[""USA"",""UK"",""India"",""Australia"",""Canada"",""Germany""]";"[""Copywriter""]";"[""Automotive Aftermarket"",""Cosmetics""]";;"[""Conversion Rate Optimization""]";"[""Conversion Rate Optimization""]";
3099a02e-97f4-402e-8766-d316eeb8befa;Knowledge Manager;General;;[];$40K-$90K;very-high;[];;[];[];[];2026-04-27 04:22:33.809021+00;Professional Services;Event Management;[];"[""Boston College""]";[];APM → PM → Senior PM → Group PM → Director → VP Product → CPO;"[""organization""]";"[""events""]";"[""USA"",""UK"",""Australia"",""Canada"",""India"",""Germany""]";"[""Product Manager""]";;;;;
8bb94b48-b853-45c0-83a9-9ed6246abb68;MLOps Engineer;General;;[];$65K-$130K;High;[];;[];[];[];2026-04-27 04:22:33.809021+00;Manufacturing & Industrial;Manufacturing;[];"[""Edinburgh Napier University""]";"[""Mining Engineering"",""Data Engineering"",""Marine Engineering""]";Stable Growth;"[""precision"",""analytical"",""Analytical Thinking"",""Innovation"",""Analytical Skills"",""Critical Thinking"",""Communication"",""Logical Thinking"",""Attention to Detail"",""Organization"",""research"",""Problem Solving"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience"",""planning"",""negotiation"",""problem-solving"",""creativity"",""Creativity"",""safety""]";"[""making"",""math"",""technology"",""Data Science"",""AI"",""Technology"",""Data"",""Business"",""Visuals"",""Mathematics"",""Science"",""Productivity"",""Programming"",""Computers"",""environment"",""Environment"",""Sustainability"",""Personal Growth"",""Mental Health"",""sports"",""health"",""food"",""engineering"",""property""]";"[""USA"",""India"",""UK"",""Germany"",""Canada"",""Australia""]";"[""Robotics Engineer"",""Data Engineer"",""Sound Engineer"",""Agricultural Engineer"",""Biomedical Engineer""]";"[""Marine Engineering""]";;;"[""AWS DevOps Engineer Pro"",""Elastic Stack Engineer"",""Azure Data Engineer Associate"",""Linux Foundation Certified Engineer"",""Linear Algebra - MIT OCW""]";"[""Guinea""]"
ded8d9b7-d9ba-40af-8276-321e173eef42;Behavioral Designer;General;;[];$50K-$110K;High;[];;[];[];[];2026-04-27 04:22:33.809021+00;Entertainment & Media;Beauty & Personal Care;"[""Behavioral Economics""]";"[""Central European University"",""Jindal Global University"",""Tel Aviv University""]";[];Strong Growth;"[""creativity"",""service"",""empathy"",""analytical"",""Numeracy"",""Attention to Detail"",""Organization"",""Leadership"",""precision"",""research"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""Analytical Skills"",""Logical Thinking"",""Critical Thinking"",""Communication"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience"",""planning""]";"[""beauty"",""fashion"",""policy"",""psychology"",""risk"",""Finance"",""Business"",""Accounting"",""finance"",""Numbers"",""Management"",""Productivity"",""Data"",""law"",""technology"",""math"",""Technology"",""Science"",""Data Science"",""AI"",""Mathematics"",""Visuals"",""Programming"",""Computers""]";"[""USA"",""India"",""UK"",""Australia"",""Canada"",""Germany""]";"[""Perfumer / Fragrance Designer"",""Toy Designer"",""Textile Designer"",""Behavioral Economist"",""UX Designer"",""Prosthetics Designer"",""Interior Designer"",""Puppeteer / Puppet Designer"",""Fragrance Designer"",""Costume Designer"",""Sound Designer"",""Industrial Designer""]";;;;"[""Behavioral Finance"",""Behavioral Design Bootcamp""]";"[""Belarus"",""Benin""]"
9ca5da26-b237-4331-8434-366c93fa5ea7;Litigation Paralegal;General;;[];$110,000;High;[];;[];[];[];2026-04-27 04:22:33.809021+00;;;[];"[""Boston College""]";[];Stable;;;;;;;;;
4ee0670a-c05d-4289-83de-41ada8e960c9;GenAI Researcher;General;;[];$65K-$140K;emerging;[];;[];[];[];2026-04-27 04:22:33.809021+00;Aerospace;Aerospace;[];[];[];Rapid Growth;"[""innovation"",""precision""]";"[""space"",""science"",""aviation""]";"[""USA"",""India"",""UK"",""Australia"",""Germany"",""Canada""]";"[""Astrobiology Researcher""]";"[""Retail & E-commerce""]";"[""Augmented Reality"",""AI Tooling""]";;"[""AI for Everyone - Coursera""]";
afa6881c-5b41-49cb-82b5-85a116f6c96f;Immigration Lawyer;Law;Handles immigration cases and visa applications;[];$110,000;High;"[""immigration law"",""documentation"",""case management""]";;[];"[""immigration"",""visa"",""legal""]";"[""Law""]";2026-03-09 03:42:45.923926+00;Legal & Compliance;Legal Services;"[""Business Law""]";[];"[""Taxation""]";Partner track or corporate counsel;"[""analytical""]";"[""law""]";"[""USA"",""UK"",""Germany"",""Australia"",""Canada"",""India""]";"[""Law""]";"[""LegalTech""]";;[];;"[""Croatia"",""Kiribati"",""Latvia""]"
bb710656-6a11-4d14-9070-f71cd580ab97;Creator Operations Manager;General;;[];$60,000;High;[];;[];[];[];2026-04-27 04:22:33.809021+00;Banking & Financial Services;Wellness & Fitness;"[""Operations Management""]";[];"[""Operations Research"",""Mass Communication"",""Communications & PR""]";Rapid Growth;"[""creativity"",""empathy"",""research"",""discipline"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""service"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Logical Thinking"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""innovation"",""systems thinking"",""Communication"",""Attention to Detail"",""Organization"",""Numeracy"",""Leadership"",""precision""]";"[""content"",""medicine"",""health"",""biology"",""psychology"",""Personal Growth"",""Mental Health"",""Psychology"",""Self-Improvement"",""Human Behavior"",""policy"",""math"",""technology"",""animals"",""Data"",""Technology"",""Business"",""Programming"",""Computers"",""Data Science"",""AI"",""sports"",""environment"",""Environment""]";"[""USA"",""UK"",""India"",""Canada"",""Australia"",""Germany""]";;"[""Creator Economy""]";"[""Creator Economy""]";;"[""PMP Certification Prep"",""Salesforce Administrator""]";
479cc38d-f3cf-4bbb-8ba6-8fcc4f8a362c;ESG Analyst;General;;[];$110,000;High;[];;[];[];[];2026-04-27 04:22:33.809021+00;Banking & Financial Services;Environmental Services;[];[];"[""Sustainability & ESG""]";Rapid Growth;"[""innovation"",""empathy"",""systems thinking"",""safety"",""Analytical Skills"",""Problem Solving"",""public health"",""analytical"",""Critical Thinking"",""Logical Thinking"",""Analytical Thinking"",""Innovation"",""Self-awareness"",""Emotional Intelligence"",""outdoors"",""Numeracy"",""Attention to Detail"",""Organization"",""Leadership"",""service"",""precision""]";"[""environment"",""animals"",""energy"",""Environment"",""Sustainability"",""Technology"",""geology"",""math"",""technology"",""Data"",""Business"",""Programming"",""Computers"",""Data Science"",""AI"",""Personal Growth"",""Mental Health"",""ocean"",""nature"",""finance"",""Finance"",""Accounting"",""Numbers"",""Management""]";"[""USA"",""Germany"",""UK"",""Canada"",""India"",""Australia""]";;;;"[""Anchor (Solana)""]";;"[""Angola"",""Antigua and Barbuda""]"
